41	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How long was the storm?	the storm lasted through the early morning
42	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What happened next?	tara sailed the ship to safety
43	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What happened next?	she drove for a while
44	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What happened next?	yutaka kume took the helm
45	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What happened next?	mr. luzon took the helm
46	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. Will the hail storm ever end?	yes
47	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	once a day
48	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	once every 5 seconds
49	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	once a night
50	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	every minute
51	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	once a minute
52	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	once every 5 hours
53	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	rarely
54	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	every day
55	no	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. How often does a typical ship face a major storm like this?	every night
56	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What time of day was the storm?	7:00 PM
57	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What time of day was the storm?	it was morning
58	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What time of day was the storm?	5:00 PM
59	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What time of day was the storm?	7:00 AM
60	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What time of day was the storm?	it was evening
61	yes	It's hail crackled across the comm, and Tara spun to retake her seat at the helm. What time of day was the storm?	3:00 PM
62	no	Still , Preetam vows to marry Nandini if she meets him again . How long had they known each other?	only a few minutes
63	no	Still , Preetam vows to marry Nandini if she meets him again . How long had they known each other?	10 seconds
64	no	Still , Preetam vows to marry Nandini if she meets him again . How long had they known each other?	only a few centuries
65	no	Still , Preetam vows to marry Nandini if she meets him again . How long had they known each other?	30 years
66	no	Still , Preetam vows to marry Nandini if she meets him again . How long had they known each other?	a second
67	no	Still , Preetam vows to marry Nandini if she meets him again . How long had they known each other?	90 years
68	no	Still , Preetam vows to marry Nandini if she meets him again . How long had they known each other?	i asked if she wanted a jim beam
69	yes	Still , Preetam vows to marry Nandini if she meets him again . What happened before they met?	they were lonely
70	yes	Still , Preetam vows to marry Nandini if she meets him again . What happened before they met?	they were seeing different people
71	no	Still , Preetam vows to marry Nandini if she meets him again . How often did they think of each other?	every century
72	yes	Still , Preetam vows to marry Nandini if she meets him again . How often did they think of each other?	every-day
73	no	Still , Preetam vows to marry Nandini if she meets him again . How often did they think of each other?	rarely
74	yes	Still , Preetam vows to marry Nandini if she meets him again . How often did they think of each other?	every day
75	yes	Still , Preetam vows to marry Nandini if she meets him again . How often did they think of each other?	daily
76	no	Still , Preetam vows to marry Nandini if she meets him again . How often did they think of each other?	never
77	no	Still , Preetam vows to marry Nandini if she meets him again . How often did they think of each other?	every month
78	yes	Still , Preetam vows to marry Nandini if she meets him again . What day did they meet?	saturday
79	yes	Still , Preetam vows to marry Nandini if she meets him again . What day did they meet?	friday
80	yes	Max and Joey would often run through fields in a game of chase. What happened after Max and Joey ran the fields?	they went home to have supper
81	yes	Max and Joey would often run through fields in a game of chase. What happened after Max and Joey ran the fields?	they walked home
82	no	Max and Joey would often run through fields in a game of chase. What happened after Max and Joey ran the fields?	they sold a home
83	yes	Max and Joey would often run through fields in a game of chase. What happened after Max and Joey ran the fields?	they went home
84	yes	Max and Joey would often run through fields in a game of chase. How long would they run through the fields?	max and joey ran 20 minutes through the fields
85	yes	Max and Joey would often run through fields in a game of chase. How long would they run through the fields?	30 minutes
86	no	Max and Joey would often run through fields in a game of chase. How long would they run through the fields?	2 seconds
87	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	1.67 times a week
88	yes	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	5 times a week
89	yes	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	on most weekdays before school
90	yes	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	every weekend
91	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	once every 30 centuries
92	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	every late night before lunch
93	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	once every 30 months
94	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	once every 30 minutes
95	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	once every 30 days
96	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	once every 10 minutes
97	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	5 times a year
98	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	5 times a hour
99	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	once every 90 minutes
100	yes	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	on most weekdays after school
101	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	once every 3.33 minutes
102	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	0.56 times a week
103	no	Max and Joey would often run through fields in a game of chase. How often do Max and Joey run?	5 times a second
104	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. Was he still being introduced an hour later?	no
105	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. Afterwards did Einstein and Chaplin know each other?	no, they forgot each other
106	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. Afterwards did Einstein and Chaplin know each other?	no
107	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. Afterwards did Einstein and Chaplin know each other?	yes, they were introduced
108	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. Afterwards did Einstein and Chaplin know each other?	yes
109	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	15 days
110	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	5 days
111	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	9 hour
112	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	1 second
113	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	1 hour
114	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	45 minutes
115	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	15 centuries
116	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	two years
117	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	5 years
118	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	5 seconds
119	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	5 months
120	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How long did the tour last?	45 days
121	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	about once a day
122	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	5 times a century
123	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	every week
124	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	once a century
125	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	every second
126	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	5 times a minute
127	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	about once a century
128	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	about once a minute
129	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	once a month
130	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. How often does Carl give tours?	about once a month
131	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. At what time did Einstein return home?	8:00 PM
132	no	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. At what time did Einstein return home?	a second later
133	yes	Carl Laemmle, head of Universal Studios, gave Einstein a tour of his studio and introduced him to Chaplin. At what time did Einstein return home?	a hour later
134	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	every day
135	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	each day
136	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	every morning
137	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	once a day
138	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	once every day
139	no	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	once a century
140	no	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	never
141	no	He layed down on the chair and pawed at her as she ran in a circle under it. How often does he lay on the chair?	every century
142	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	2 minutes
143	no	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	2 days
144	no	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	3.5 hours
145	no	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	1 day
146	no	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	1.4 hours
147	no	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	90 minutes
148	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	0.5 minute
149	no	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	7 hours
150	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	7 seconds
151	no	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	7 days
152	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	1 minute
153	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	30 seconds
154	yes	He layed down on the chair and pawed at her as she ran in a circle under it. How long did he paw at her?	0.2 minute
155	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How long was the counter-attack?	it was 2 months
156	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How long was the counter-attack?	a second
157	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How long was the counter-attack?	it was 6 centuries
158	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How long was the counter-attack?	it was 9 years
159	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What did the Chineese do next?	japan plans to send the chinese back home
160	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What did the Chineese do next?	the flood of claims and counter-claims worried consumers
161	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What did the Chineese do next?	they came back
162	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What did the Chineese do next?	39 lenders across the u.s. offer home loans
163	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What did the Chineese do next?	they rested and regrouped
164	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. Did the battle continue forever?	he unleashed his own , unstoppable , attack
165	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. Did the battle continue forever?	no
166	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. Did the battle continue forever?	japan negotiating with the chinese government
167	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How often is a warrior promoted during battle?	3000 times
168	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How often is a warrior promoted during battle?	1000 times
169	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How often is a warrior promoted during battle?	9000 times
170	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. How often is a warrior promoted during battle?	once or twice
171	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What time did the battle end?	7:00 PM
172	no	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What time did the battle end?	a minute before it started
173	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What time did the battle end?	7:00 AM
174	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What time did the battle end?	midnight
175	yes	His counter-attack with Dayak warriors drove the Chinese out of Bau and across the Sarawak border. What time did the battle end?	5:00 AM
176	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	many of whom operate small businesses
177	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	2000 people per year
178	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	1702 people per year
179	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	every year
180	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	every other year
181	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	big financial stocks carried the day
182	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	every century
183	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	the year 2000
184	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	1925 people per year
185	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. How often did Arawak people die from European diseases?	1000 people per year
186	yes	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. What time did the Spanish arrive?	at dawn
187	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. For how long did the Spanish subjugate the Arawak population?	10 hours
188	no	The Spanish immediately began subjugating the Arawak population, many of whom died under the yoke of oppression and of diseases carried by the Europeans. Did the Spanish subjugate the Arawak population forever?	maybe
189	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	a hour
190	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	2 seconds
191	yes	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	3 months
192	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	1 days
193	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	2 weeks
194	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	3 days
195	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	3 centuries
196	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	a second
197	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	a week
198	no	About 30% of Ratners's profit already is derived from the U.S. How long did it take to make profit?	9 days
199	yes	About 30% of Ratners's profit already is derived from the U.S. What happened before Ratners's made a profit?	he worked hard
200	no	About 30% of Ratners's profit already is derived from the U.S. What happened before Ratners's made a profit?	he was rich
201	yes	About 30% of Ratners's profit already is derived from the U.S. Is Ratners's profit derived from the U.S. today?	yes
202	no	About 30% of Ratners's profit already is derived from the U.S. How often did Ratners make a profit?	pichia pastoris made protein from natural gas-derived alcohol
203	no	About 30% of Ratners's profit already is derived from the U.S. How often did Ratners make a profit?	every century
204	yes	About 30% of Ratners's profit already is derived from the U.S. How often did Ratners make a profit?	sometimes
205	no	About 30% of Ratners's profit already is derived from the U.S. How often did Ratners make a profit?	never
206	no	About 30% of Ratners's profit already is derived from the U.S. How often did Ratners make a profit?	once a second
207	no	About 30% of Ratners's profit already is derived from the U.S. What day did Ratners realize he had made profit?	ratner first noticed a profit after expanding their market to the us, one hour ago on april 1st
208	no	About 30% of Ratners's profit already is derived from the U.S. What day did Ratners realize he had made profit?	ratner first noticed a profit after expanding their market to the us, one second ago on april 1st
209	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	2:00 PM
210	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	1:00 PM
211	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	it spend on the facility
212	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	about 12 am
213	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	about 3 am
214	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	about 1 am
215	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	about 2 am
216	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	detroit began talking about plastic-bodied cars
217	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	3:00 PM
218	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	3:00 AM
219	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	10:00 AM
220	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	5:00 PM
221	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	about 5 am
222	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	around 2 am
223	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	2:00 AM
224	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	about 10 am
225	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	12:00 PM
226	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. At what time do the wafers get placed on tracks?	12:00 AM
227	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. What happens after the wafers are put on tracks?	they are received
228	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. What happens after the wafers are put on tracks?	they go to their destinations
229	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. What happens after the wafers are put on tracks?	they're destroyed
230	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. What happens after the wafers are put on tracks?	they ' re moved to the place in the facility they ' re required
231	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. For how long do the wafers ride on tracks?	two centuries
232	yes	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. For how long do the wafers ride on tracks?	5 hours
233	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. For how long do the wafers ride on tracks?	two months
234	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. For how long do the wafers ride on tracks?	two seconds
235	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. For how long do the wafers ride on tracks?	each week
236	no	The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods, which ride on overhead tracks. For how long do the wafers ride on tracks?	5 centuries
237	no	Lennon accuses his father of leaving him again , and then leaves , after telling his father that he wo n't live with him anymore . How often does Lennon's father leave him?	every hour
238	no	Lennon accuses his father of leaving him again , and then leaves , after telling his father that he wo n't live with him anymore . How often does Lennon's father leave him?	every second
239	no	Lennon accuses his father of leaving him again , and then leaves , after telling his father that he wo n't live with him anymore . How often does Lennon's father leave him?	every couple of minutes
