30	OVERLAP	冷戦 時代 に 激しい スパイ 合戦 を 演じた 米 中央 情報 局 （ ＣＩＡ ） と 旧 ソ連 ・ 国家 保安 委員 会 （ ＫＧＢ ） の 元 エージェント たち と 一 週間 の クルーズ を 楽しむ ツアー を 、 スパイ 活動 の 訓練 や 分析 を 業務 と する 米 民間 会社 「 ＣＩ センター 」 が 企画 した 。	一 週間 [SEP] 楽しむ
31	AFTER	冷戦 時代 に 激しい スパイ 合戦 を 演じた 米 中央 情報 局 （ ＣＩＡ ） と 旧 ソ連 ・ 国家 保安 委員 会 （ ＫＧＢ ） の 元 エージェント たち と 一 週間 の クルーズ を 楽しむ ツアー を 、 スパイ 活動 の 訓練 や 分析 を 業務 と する 米 民間 会社 「 ＣＩ センター 」 が 企画 した 。	一 週間 [SEP] 企画 した
32	AFTER	帝国 データ バンク は 二十 ##三 日 、 二 ##〇 ##〇 ##〇 年 中 に 決算 を まとめた 企業 の 申告 所得 ランキング を 発表 した 。	二十 ##三 日 [SEP] まとめた
33	OVERLAP	帝国 データ バンク は 二十 ##三 日 、 二 ##〇 ##〇 ##〇 年 中 に 決算 を まとめた 企業 の 申告 所得 ランキング を 発表 した 。	二十 ##三 日 [SEP] 発表 した
34	OVERLAP	帝国 データ バンク は 二十 ##三 日 、 二 ##〇 ##〇 ##〇 年 中 に 決算 を まとめた 企業 の 申告 所得 ランキング を 発表 した 。	二 ##〇 ##〇 ##〇 年 [SEP] まとめた
35	BEFORE	帝国 データ バンク は 二十 ##三 日 、 二 ##〇 ##〇 ##〇 年 中 に 決算 を まとめた 企業 の 申告 所得 ランキング を 発表 した 。	二 ##〇 ##〇 ##〇 年 [SEP] 発表 した
36	BEFORE	前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に 支え られ 、 三 年 ぶり に 首位 に 返り ##咲 ##いた 。	前年 [SEP] 減少 さ せ
37	BEFORE	前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に 支え られ 、 三 年 ぶり に 首位 に 返り ##咲 ##いた 。	前年 [SEP] 支え られ
38	BEFORE	前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に 支え られ 、 三 年 ぶり に 首位 に 返り ##咲 ##いた 。	前年 [SEP] 返り ##咲 ##いた
39	BEFORE	前年 二 位 の トヨタ自動車 が 、 円 ##高 の 影響 で 売上高 と 経 ##常 利益 を 減少 さ せ ながら も 、 高級 乗用車 の 販売 好調 ##に 支え られ 、 三 年 ぶり に 首位 に 返り ##咲 ##いた 。	三 年 ぶり [SEP] 返り ##咲 ##いた
40	BEFORE	昨年 一 位 だった ＮＴＴ は 、 純粋 持ち ##株 会社 に なり 百 ##二 ##十 ##一 位 に 大幅 後退 した が 、 グループ 企業 の ＮＴＴ ドコモ が 携帯 電話 の インターネット 接続 サービス 「 ｉ モード 」 の 普及 で 五 位 、 長 距離 ・ 国際 通信 事業 を 展開 する ＮＴＴ コミュニケーションズ が 十 位 と 健闘 した 。	昨年 [SEP] なり
41	BEFORE	昨年 一 位 だった ＮＴＴ は 、 純粋 持ち ##株 会社 に なり 百 ##二 ##十 ##一 位 に 大幅 後退 した が 、 グループ 企業 の ＮＴＴ ドコモ が 携帯 電話 の インターネット 接続 サービス 「 ｉ モード 」 の 普及 で 五 位 、 長 距離 ・ 国際 通信 事業 を 展開 する ＮＴＴ コミュニケーションズ が 十 位 と 健闘 した 。	昨年 [SEP] 大幅 後退 した
42	BEFORE	昨年 一 位 だった ＮＴＴ は 、 純粋 持ち ##株 会社 に なり 百 ##二 ##十 ##一 位 に 大幅 後退 した が 、 グループ 企業 の ＮＴＴ ドコモ が 携帯 電話 の インターネット 接続 サービス 「 ｉ モード 」 の 普及 で 五 位 、 長 距離 ・ 国際 通信 事業 を 展開 する ＮＴＴ コミュニケーションズ が 十 位 と 健闘 した 。	昨年 [SEP] 健闘 した
43	BEFORE	公示 対象 と なる 四 ##千万 円 以上 の 所得 を 申告 した 企業 は 、 前年 比 六 ##・ ##四 ％ 増 の 七 ##万 ##八 ##千 ##六 ##百 ##三 ##十二 社 で 三 年 ぶり の 増加 。	前年 [SEP] 申告 した
44	BEFORE	所得 金額 合計 も 同 一 ##七 ##・ ##五 ％ 増 の 三十 ##五 ##兆 ##六 ##千 ##百 ##十九 ##億 円 と 四 年 ぶり に 増加 した 。	四 年 ぶり [SEP] 増加 した
45	BEFORE	※ 三和 銀行 と ＮＴＴ コミュニケーションズ （ ９９ 年 ７ 月 営業 開始 ） は 、 ９９ 年 に 申告 所得 が 公示 基準 （ ４０００ ##万 円 以上 ） に 達し なかった 。	９９ 年 ７ 月 [SEP] 達し なかった
46	OVERLAP	※ 三和 銀行 と ＮＴＴ コミュニケーションズ （ ９９ 年 ７ 月 営業 開始 ） は 、 ９９ 年 に 申告 所得 が 公示 基準 （ ４０００ ##万 円 以上 ） に 達し なかった 。	９９ 年 [SEP] 達し なかった
47	BEFORE	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	二十 ##三 日 [SEP] 分離 し
48	BEFORE	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	二十 ##三 日 [SEP] 統合 した
49	BEFORE	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	二十 ##三 日 [SEP] 設立 する
50	OVERLAP	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	二十 ##三 日 [SEP] 発表 した
51	OVERLAP	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	今年 十 月 一 日 [SEP] 分離 し
52	OVERLAP	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	今年 十 月 一 日 [SEP] 統合 した
53	OVERLAP	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	今年 十 月 一 日 [SEP] 設立 する
54	AFTER	王子 製紙 は 二十 ##三 日 、 今年 十 月 一 日 付 で 同 社 の 段 ##ボール 部門 を 分離 し 、 段 ##ボール 子会社 の 「 北海道 王子 段 ##ボール 」 （ 本社 ・ 札幌 ） など 七 社 と 統合 した 新 会社 「 王子 コンテナ ##ー 」 （ 本社 ・ 東 京 ） を 設立 する と 発表 した 。	今年 十 月 一 日 [SEP] 発表 した
55	OVERLAP	【 鷹 ##栖 】 上川 管 内 鷹 ##栖 町 と 農家 約 四 ##百 戸 で つくる 同 町 中山 間 事業 推進 協議 会 （ 原 直 会長 ） は 共同 で 五 月 から 廃 タイヤ 回収 事業 を 始める 。	五 月 [SEP] 始める
56	BEFORE-OR-OVERLAP	今 ##月 初め から 町 内 全 ##戸 を 対象 に 希望 調査 を 行って おり 、 五 月 中旬 から 回収 を 始める 。	今 ##月 初め [SEP] 行って おり
57	OVERLAP	これ ら 黒字 路線 は 一 ##九 ##三 ##三 年 （ 昭和 八 年 ） に 開通 した 御 ##堂 ##筋 線 など いずれ も 古くから 営業 して おり 、 支払 利息 や 減 ##価 償 ##却 費 の 計上 額 が 少ない 傾向 が ある 。	一 ##九 ##三 ##三 年 [SEP] 開通 した
58	OVERLAP	これ ら 黒字 路線 は 一 ##九 ##三 ##三 年 （ 昭和 八 年 ） に 開通 した 御 ##堂 ##筋 線 など いずれ も 古くから 営業 して おり 、 支払 利息 や 減 ##価 償 ##却 費 の 計上 額 が 少ない 傾向 が ある 。	昭和 八 年 [SEP] 開通 した
59	OVERLAP	公営 地下鉄 事 業 は 、 二 ##〇 ##〇 ##〇 年度 末 で 、 東京 都 と 八 政令 市 で 延べ 四 ##百 ##七 ##十 ##三 ##キロ が 営業 して いる 。	二 ##〇 ##〇 ##〇 年度 末 [SEP] 営業 して いる
60	VAGUE	能力 に 応じ て ３ クラス （ 各 １０ 人 ） に 分け 、 ３ 人 の 講師 が 週 ２ 回 、 すべて 英語 で 授業 を する 。	週 ２ 回 [SEP] 応じ
61	OVERLAP	能力 に 応じ て ３ クラス （ 各 １０ 人 ） に 分け 、 ３ 人 の 講師 が 週 ２ 回 、 すべて 英語 で 授業 を する 。	週 ２ 回 [SEP] する
62	VAGUE	学生 の 研究 に 支障 が 出 ない よう 、 授業 は 午前 ８ 時 半 か ら １０ 時 ま で 。	午前 ８ 時 半 [SEP] 出 ない
63	VAGUE	学生 の 研究 に 支障 が 出 ない よう 、 授業 は 午前 ８ 時 半 か ら １０ 時 ま で 。	１０ 時 [SEP] 出 ない
64	OVERLAP	化学 専攻 は 昨年 、 文部 科学 省 の 「 に ２１ 世紀 ＣＯ ##Ｅ （ センター ・ オブ ・ エクセ ##レンス ） プログラム 」 選ば れた 。	昨年 [SEP] 選ば れた
65	VAGUE	化学 専攻 は 昨年 、 文部 科学 省 の 「 に ２１ 世紀 ＣＯ ##Ｅ （ センター ・ オブ ・ エクセ ##レンス ） プログラム 」 選ば れた 。	２１ 世紀 [SEP] 選ば れた
66	OVERLAP	研究 ・ 教育 予算 が ５ 年間 、 １億 〜 ５億 円 ずつ 加算 さ れる こと に なり 、 英語 特別 指導 は その 予算 を 利用 する 。	５ 年間 [SEP] 加算 さ れる こと に なり
67	AFTER	同 専攻 は 英語 教育 の ほか に も 、 博士 課程 の 学生 の 約 ７ 割 に あたる ７１ 人 を 「 研究 補助 員 」 と して 雇用 する 契約 を 結び 、 研究 活動 に 対して 毎月 ７万 ##５０００ 円 の 報酬 を 支払う 取り組み も 始めた 。	毎月 [SEP] 雇用 する
68	AFTER	同 専攻 は 英語 教育 の ほか に も 、 博士 課程 の 学生 の 約 ７ 割 に あたる ７１ 人 を 「 研究 補助 員 」 と して 雇用 する 契約 を 結び 、 研究 活動 に 対して 毎月 ７万 ##５０００ 円 の 報酬 を 支払う 取り組み も 始めた 。	毎月 [SEP] 結び
69	OVERLAP	同 専攻 は 英語 教育 の ほか に も 、 博士 課程 の 学生 の 約 ７ 割 に あたる ７１ 人 を 「 研究 補助 員 」 と して 雇用 する 契約 を 結び 、 研究 活動 に 対して 毎月 ７万 ##５０００ 円 の 報酬 を 支払う 取り組み も 始めた 。	毎月 [SEP] 支払う
70	AFTER	同 専攻 は 英語 教育 の ほか に も 、 博士 課程 の 学生 の 約 ７ 割 に あたる ７１ 人 を 「 研究 補助 員 」 と して 雇用 する 契約 を 結び 、 研究 活動 に 対して 毎月 ７万 ##５０００ 円 の 報酬 を 支払う 取り組み も 始めた 。	毎月 [SEP] 始めた
71	OVERLAP	米 Ｃ ##Ｎ ##Ｎ テレビ の プロデューサー 、 ウェン ##ディ ・ ウィッ ##ト ワー ##ス さん の ５０ 歳 の 誕生日 、 夫 の ラルフ さん が “ プレゼント ” した の は 何 ##と 、 元 ビートルズ の ポール ・ マッカートニー の プライベート コンサート だった 。	５０ 歳 [SEP] “ プレゼント ” した
72	OVERLAP	約 １ 時間 半 の コンサート の 終 ##幕 近く に は 、 ポール は ウェン ##ディ さん を ステージ に 上げ 、 ビートルズ の 「 バース ##デイ 」 を 演奏 した と いう 。	約 １ 時間 半 [SEP] 上げ
73	OVERLAP	約 １ 時間 半 の コンサート の 終 ##幕 近く に は 、 ポール は ウェン ##ディ さん を ステージ に 上げ 、 ビートルズ の 「 バース ##デイ 」 を 演奏 した と いう 。	約 １ 時間 半 [SEP] 演奏 した
74	BEFORE	約 １ 時間 半 の コンサート の 終 ##幕 近く に は 、 ポール は ウェン ##ディ さん を ステージ に 上げ 、 ビートルズ の 「 バース ##デイ 」 を 演奏 した と いう 。	約 １ 時間 半 [SEP] いう
75	OVERLAP	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	９４ 年 [SEP] 経営 破 ##たん した
76	VAGUE	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	９４ 年 [SEP] 絡み
77	BEFORE	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	９４ 年 [SEP] 問わ れた
78	BEFORE	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	９４ 年 [SEP] 破棄 し
79	BEFORE	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	９４ 年 [SEP] 言い 渡した
80	AFTER	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	６２ [SEP] 経営 破 ##たん した
81	AFTER	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	６２ [SEP] 問わ れた
82	OVERLAP	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	６２ [SEP] 破棄 し
83	OVERLAP	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	６２ [SEP] 言い 渡した
84	AFTER	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	２５ 日 [SEP] 経営 破 ##たん した
85	AFTER	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	２５ 日 [SEP] 問わ れた
86	OVERLAP	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	２５ 日 [SEP] 破棄 し
87	OVERLAP	９４ 年 に 経営 破 ##たん した 旧 東京 協和 、 旧 安全 の 両 信用 組合 の 不正 融資 事件 に 絡み 、 背 ##任 など ４ 罪 に 問わ れた 元 労 相 、 ■ ■ ■ ■ 被告 （ ６２ ） に 対し 、 東京 高裁 は ２５ 日 、 懲役 ４ 年 の 東京 地裁 判決 （ ００ 年 ３ 月 ） を 破棄 し 、 改めて 懲役 ３ 年 ６ 月 の 実刑 を 言い 渡した 。	２５ 日 [SEP] 言い 渡した
